chromosome,start,end,coverage
IV,537897,537898,446
IV,537898,537899,451
IV,537899,537900,452
IV,537900,537901,453
IV,537901,537902,455
IV,537902,537903,454
IV,537903,537904,452
IV,537904,537906,453
IV,537906,537907,459
IV,537907,537910,460
IV,537910,537911,455
IV,537911,537913,457
IV,537913,537915,476
IV,537915,537916,477
IV,537916,537917,476
IV,537917,537918,477
IV,537918,537920,478
IV,537920,537922,479
IV,537922,537923,461
IV,537923,537924,462
IV,537924,537926,464
IV,537926,537927,461
IV,537927,537928,486
IV,537928,537929,462
IV,537929,537930,459
IV,537930,537931,461
IV,537931,537932,473
IV,537932,537933,491
IV,537933,537934,487
IV,537934,537935,485
IV,537935,537936,492
IV,537937,537938,459
IV,537938,537939,446
IV,537939,537940,439
IV,537940,537941,436
VIII,212669,212670,436
VIII,212670,212671,438
VIII,212671,212672,441
VIII,212672,212673,439
VIII,212678,212679,444
VIII,212679,212680,443
VIII,212680,212681,446
VIII,212681,212683,447
VIII,212683,212684,448
VIII,212684,212685,444
VIII,212685,212687,462
VIII,212687,212689,437
VIII,212689,212690,438
VIII,212786,212787,436
VIII,212882,212883,437
VIII,212909,212911,436
VIII,212917,212918,438
VIII,212928,212929,457
VIII,212929,212930,456
VIII,212930,212932,457
VIII,212932,212933,436
VIII,212933,212934,451
VIII,212934,212935,449
VIII,212935,212937,447
VIII,212938,212940,436
VIII,212940,212941,437
VIII,212941,212942,441
VIII,213003,213004,439
VIII,213024,213025,438
VIII,213077,213078,443
VIII,213078,213079,442
VIII,213145,213146,439
VIII,214046,214047,513
VIII,214047,214048,507
VIII,214048,214049,501
VIII,214049,214050,499
VIII,214056,214057,475
VIII,214057,214058,476
VIII,214063,214064,513
VIII,214064,214065,515
VIII,214065,214066,511
VIII,214066,214067,510
VIII,214068,214070,513
VIII,214071,214072,469
VIII,214072,214073,474
VIII,214074,214075,489
VIII,214075,214076,491
VIII,214079,214081,473
VIII,214081,214082,470
VIII,214086,214091,472
VIII,214091,214093,467
VIII,214093,214095,468
VIII,214095,214096,470
VIII,214096,214098,472
VIII,214099,214100,480
VIII,214100,214102,481
VIII,214102,214104,485
VIII,214104,214105,486
VIII,214105,214106,487
VIII,214107,214108,491
VIII,214108,214111,490
VIII,214111,214112,519
VIII,214112,214114,521
VIII,214116,214118,554
VIII,214118,214120,564
VIII,214123,214124,530
VIII,214124,214125,532
VIII,214125,214126,506
VIII,214126,214127,508
VIII,214128,214131,509
VIII,214131,214132,511
VIII,214133,214134,512
VIII,214134,214137,508
VIII,214138,214139,503
VIII,214139,214140,502
VIII,214140,214142,503
VIII,214142,214143,500
VIII,214146,214147,549
VIII,214151,214154,567
VIII,214158,214161,622
VIII,214162,214164,639
VIII,214164,214166,645
VIII,214166,214167,644
VIII,214167,214170,643
VIII,214170,214172,641
VIII,214173,214175,644
VIII,214175,214177,643
VIII,214177,214179,645
VIII,214179,214180,653
VIII,214180,214181,654
VIII,214182,214183,654
VIII,214185,214187,656
VIII,214187,214188,671
VIII,214192,214193,639
VIII,214193,214194,637
VIII,214197,214199,537
VIII,214199,214200,540
VIII,214204,214205,576
VIII,214205,214206,581
VIII,214206,214207,580
VIII,214217,214218,610
VIII,214218,214219,612
VIII,214230,214231,612
VIII,214231,214232,613
VIII,214233,214234,607
VIII,214234,214235,608
VIII,214241,214244,632
VIII,214251,214253,689
VIII,214259,214260,699
VIII,214263,214265,676
VIII,214274,214275,626
VIII,214275,214276,625
VIII,214276,214277,630
VIII,214277,214279,628
VIII,214280,214281,618
VIII,214281,214282,619
VIII,214282,214283,616
VIII,214285,214286,653
VIII,214286,214287,656
VIII,214290,214292,702
VIII,214292,214294,711
VIII,214299,214300,692
VIII,214300,214301,691
VIII,214301,214302,671
VIII,214302,214304,670
VIII,214304,214305,697
VIII,214305,214306,696
VIII,214309,214310,627
VIII,214310,214311,626
VIII,214311,214313,627
VIII,214316,214318,613
VIII,214318,214319,615
VIII,214319,214323,617
VIII,214323,214325,598
VIII,214326,214328,602
VIII,214328,214330,600
VIII,214332,214333,591
VIII,214333,214334,590
VIII,214336,214337,592
VIII,214337,214338,588
VIII,214339,214340,580
VIII,214340,214341,579
VIII,214341,214342,577
VIII,214342,214343,579
VIII,214343,214345,563
VIII,214345,214346,561
VIII,214346,214347,558
VIII,214347,214349,557
VIII,214352,214353,555
VIII,214353,214354,551
VIII,214356,214357,537
VIII,214357,214358,543
VIII,214369,214370,488
VIII,214370,214371,487
VIII,214374,214375,487
VIII,214375,214376,488
VIII,214376,214377,490
VIII,214377,214378,489
VIII,214379,214380,486
VIII,214380,214381,482
VIII,214381,214382,481
VIII,214382,214383,482
VIII,214383,214385,488
VIII,214386,214388,484
VIII,214389,214390,508
VIII,214390,214391,509
VIII,214393,214394,494
VIII,214394,214395,493
VIII,214398,214399,484
VIII,214399,214400,479
VIII,214400,214401,482
VIII,214401,214403,479
VIII,214406,214407,472
VIII,214407,214410,471
VIII,214410,214411,473
VIII,214412,214413,479
VIII,214413,214417,478
VIII,214417,214418,482
VIII,214418,214422,483
VIII,214422,214425,487
VIII,214425,214427,502
VIII,214443,214444,460
VIII,214444,214445,461
VIII,214445,214446,447
VIII,214448,214449,457
VIII,214449,214450,458
VIII,214451,214452,437
VIII,214459,214460,456
VIII,214460,214462,453
VIII,214462,214463,454
VIII,214463,214464,455
VIII,214464,214465,456
VIII,214465,214466,453
VIII,214466,214467,455
VIII,214469,214470,479
VIII,214470,214474,477
VIII,214474,214477,475
VIII,214478,214480,472
VIII,214480,214483,473
VIII,214483,214484,472
VIII,214484,214485,471
VIII,214485,214491,468
VIII,214493,214494,471
VIII,214494,214497,469
VIII,214497,214499,471
VIII,214499,214500,473
VIII,214503,214505,452
VIII,214505,214506,449
VIII,214506,214507,453
VIII,214507,214508,452
VIII,214508,214509,446
VIII,214509,214510,442
VIII,214511,214512,437
VIII,214512,214513,438
VIII,214513,214514,444
VIII,214514,214515,449
VIII,214515,214516,442
VIII,214516,214517,443
VIII,214517,214519,442
VIII,214519,214520,445
VIII,214520,214521,443
VIII,214521,214522,444
VIII,214522,214524,439
VIII,214534,214536,442
VIII,214536,214537,443
VIII,214537,214538,458
VIII,214538,214539,459
VIII,214539,214540,454
VIII,214540,214541,436
VIII,214542,214545,437
VIII,214545,214546,443
VIII,214668,214669,436
VIII,214669,214670,443
VIII,214670,214671,440
VIII,214676,214677,441
VIII,214677,214678,436
VIII,214678,214679,440
VIII,214679,214681,441
VIII,214681,214682,442
VIII,214682,214683,437
VIII,214683,214685,454
VIII,214741,214742,443
VIII,214742,214743,442
VIII,214743,214744,441
VIII,214744,214746,448
VIII,214746,214747,449
VIII,214747,214748,451
VIII,214748,214749,444
VIII,214749,214750,446
VIII,215075,215077,443
VIII,215143,215144,450
VIII,215144,215145,448
VIII,215145,215146,449
VIII,215270,215271,438
VIII,215272,215273,443
VIII,562501,562502,543
VIII,562502,562503,540
VIII,562542,562544,592
VIII,562555,562557,516
VIII,562561,562562,456
VIII,562562,562563,451
VIII,562564,562565,438
XII,451442,451443,440
XII,451443,451444,450
XII,451444,451445,454
XII,451445,451446,457
XII,451446,451447,468
XII,451447,451448,509
XII,451448,451450,512
XII,451452,451454,529
XII,451455,451456,576
XII,451456,451457,574
XII,451467,451469,689
XII,451474,451475,926
XII,451475,451476,927
XII,451476,451478,930
XII,451483,451487,1015
XII,451495,451496,1138
XII,451496,451497,1141
XII,451500,451502,1218
XII,451503,451505,1289
XII,451513,451514,1490
XII,451514,451515,1488
XII,451518,451519,1648
XII,451528,451529,1795
XII,451529,451530,1797
XII,451531,451532,1799
XII,451535,451536,1813
XII,451536,451537,1814
XII,451544,451545,1877
XII,451545,451546,1879
XII,451547,451548,1884
XII,451548,451550,1883
XII,451550,451552,1882
XII,451552,451553,1880
XII,451553,451554,1879
XII,451556,451561,1878
XII,451561,451563,1882
XII,451563,451565,1883
XII,451565,451567,1882
XII,451572,451574,1846
XII,451586,451587,1832
XII,451587,451588,1833
XII,451598,451599,1964
XII,451599,451600,1954
XII,451646,451647,2626
XII,451647,451648,2625
XII,451648,451649,2627
XII,451651,451653,2821
XII,451678,451681,2751
XII,451681,451682,2760
XII,451682,451683,2758
XII,451686,451688,2800
XII,451691,451693,2959
XII,451699,451701,3086
XII,451701,451702,3189
XII,451702,451703,3190
XII,451708,451710,3313
XII,451713,451714,3444
XII,451714,451715,3442
XII,451729,451730,3820
XII,451762,451763,3713
XII,451763,451764,3714
XII,451772,451774,3101
XII,451812,451813,2945
XII,451813,451815,2942
XII,451815,451816,2944
XII,451823,451824,2953
XII,451824,451825,2954
XII,451840,451841,3177
XII,451841,451842,3178
XII,451844,451846,3141
XII,451850,451851,3275
XII,451851,451852,3274
XII,451880,451882,3276
XII,451885,451887,3255
XII,451904,451906,3106
XII,451916,451917,3044
XII,451936,451938,3271
XII,451938,451939,3272
XII,451948,451950,3451
XII,451960,451961,3310
XII,451961,451962,3307
XII,451974,451976,3228
XII,451979,451981,3142
XII,451995,451997,2838
XII,452001,452002,2728
XII,452002,452003,2730
XII,452003,452004,2747
XII,452004,452005,2752
XII,452008,452010,3017
XII,452016,452019,2743
XII,452022,452023,2587
XII,452023,452024,2588
XII,452025,452026,2524
XII,452026,452027,2523
XII,452031,452033,2518
XII,452052,452053,2589
XII,452053,452054,2586
XII,452061,452062,2793
XII,452062,452063,2795
XII,452066,452069,2730
XII,452089,452091,2847
XII,452122,452124,2829
XII,452130,452131,2848
XII,452131,452132,2847
XII,452132,452135,2805
XII,452148,452149,2888
XII,452149,452150,2889
XII,452156,452157,2699
XII,452157,452158,2694
XII,452166,452168,2415
XII,452173,452175,2395
XII,452203,452205,2499
XII,452223,452224,2625
XII,452224,452226,2630
XII,452239,452240,2316
XII,452240,452241,2312
XII,452241,452242,2314
XII,452257,452259,2359
XII,452263,452265,2493
XII,452267,452268,2595
XII,452268,452269,2589
XII,452284,452285,2536
XII,452304,452306,2612
XII,452310,452312,2599
XII,452320,452321,2572
XII,452321,452322,2574
XII,452329,452331,2588
XII,452397,452398,2737
XII,452398,452399,2734
XII,452399,452401,2760
XII,452401,452403,2786
XII,452413,452414,2913
XII,452414,452415,2915
XII,452427,452428,2872
XII,452445,452446,2952
XII,452446,452447,2962
XII,452455,452456,2962
XII,452457,452458,3043
XII,452458,452459,3047
XII,452469,452472,3204
XII,452486,452487,3255
XII,452487,452488,3256
XII,452493,452494,3169
XII,452494,452495,3170
XII,452513,452515,3053
XII,452556,452557,3147
XII,452557,452558,3146
XII,452587,452589,3043
XII,452604,452605,3321
XII,452605,452606,3323
XII,452637,452638,3194
XII,452676,452677,2939
XII,452677,452678,2940
XII,452679,452681,3033
XII,452681,452683,3001
XII,452703,452705,3088
XII,452707,452709,3096
XII,452709,452710,3098
XII,452712,452713,3094
XII,452713,452714,3092
XII,452716,452718,3195
XII,452745,452746,2982
XII,452746,452747,2983
XII,452750,452751,2926
XII,452751,452752,2927
XII,452789,452790,3185
XII,452790,452791,3184
XII,452794,452796,3263
XII,452799,452801,3282
XII,452808,452810,3224
XII,452816,452818,3227
XII,452821,452823,3150
XII,452825,452826,3154
XII,452826,452827,3152
XII,452853,452854,3290
XII,452854,452855,3282
XII,452855,452856,3271
XII,452856,452857,3270
XII,452859,452860,3286
XII,452860,452861,3284
XII,452918,452920,3112
XII,452923,452924,3235
XII,452924,452925,3236
XII,452937,452939,3268
XII,452958,452959,3083
XII,452959,452960,3079
XII,452961,452962,3033
XII,452962,452963,3036
XII,452981,452982,3606
XII,452982,452983,3608
XII,453013,453015,3262
XII,453025,453026,3413
XII,453040,453042,3291
XII,453046,453047,3420
XII,453064,453066,3335
XII,453087,453089,3085
XII,453097,453098,3203
XII,453098,453099,3204
XII,453099,453100,3202
XII,453113,453115,3581
XII,453127,453129,3103
XII,453133,453134,3153
XII,453134,453135,3152
XII,453137,453138,3138
XII,453138,453139,3137
XII,453142,453144,2949
XII,453149,453150,3137
XII,453150,453151,3132
XII,453161,453163,3121
XII,453169,453171,3241
XII,453206,453207,3344
XII,453214,453216,3252
XII,453243,453245,3271
XII,453264,453266,3056
XII,453273,453275,3009
XII,453275,453276,3010
XII,453279,453280,3120
XII,453280,453281,3121
XII,453283,453285,3099
XII,453285,453286,3098
XII,453292,453294,3274
XII,453315,453316,3280
XII,453316,453317,3279
XII,453385,453386,3128
XII,453386,453387,3125
XII,453409,453410,3299
XII,453410,453412,3302
XII,453421,453422,3480
XII,453422,453423,3481
XII,453426,453427,3571
XII,453427,453428,3570
XII,453430,453432,3516
XII,453466,453469,3265
XII,453484,453486,3154
XII,453498,453500,3069
XII,453542,453544,3516
XII,453556,453557,3469
XII,453557,453558,3467
XII,453572,453575,3191
XII,453577,453579,3165
XII,453637,453638,3419
XII,453638,453639,3418
XII,453728,453730,3504
XII,453744,453747,3603
XII,453754,453755,3576
XII,453780,453782,3962
XII,453801,453803,3500
XII,453871,453873,3402
XII,453879,453881,3462
XII,453893,453895,3551
XII,453919,453920,3668
XII,453920,453921,3669
XII,453930,453931,3121
XII,453931,453932,3123
XII,453933,453935,3126
XII,453939,453942,3191
XII,453953,453954,3157
XII,453954,453955,3162
XII,453963,453965,3258
XII,453990,453992,3227
XII,454021,454022,3158
XII,454022,454023,3157
XII,454030,454031,3404
XII,454031,454032,3411
XII,454049,454051,3392
XII,454058,454060,3280
XII,454068,454070,3529
XII,454093,454094,3336
XII,454094,454095,3339
XII,454119,454121,3407
XII,454154,454156,3196
XII,454172,454173,3281
XII,454173,454174,3284
XII,454201,454202,3060
XII,454202,454203,3061
XII,454212,454214,3483
XII,454226,454227,3034
XII,454227,454228,3039
XII,454249,454250,3243
XII,454250,454251,3244
XII,454258,454260,3089
XII,454260,454261,3077
XII,454267,454269,2992
XII,454289,454290,3074
XII,454290,454291,3073
XII,454338,454340,3136
XII,454353,454355,3332
XII,454368,454369,2970
XII,454369,454370,2969
XII,454375,454376,3003
XII,454376,454377,3005
XII,454381,454382,3140
XII,454382,454383,3137
XII,454397,454399,3027
XII,454411,454412,3092
XII,454412,454413,3091
XII,454438,454439,3343
XII,454439,454440,3344
XII,454448,454450,3424
XII,454455,454456,3383
XII,454456,454457,3376
XII,454473,454475,3326
XII,454489,454490,3655
XII,454490,454491,3654
XII,454514,454516,3635
XII,454543,454544,3399
XII,454545,454547,3358
XII,454553,454555,3501
XII,454580,454581,3455
XII,454581,454583,3458
XII,454616,454617,3384
XII,454661,454662,3227
XII,454666,454667,2995
XII,454667,454668,2997
XII,454668,454669,3030
XII,454669,454670,3031
XII,454675,454677,3103
XII,454684,454685,3367
XII,454685,454686,3368
XII,454694,454696,3345
XII,454752,454753,3394
XII,454754,454756,3491
XII,454767,454769,3406
XII,454770,454772,3269
XII,454792,454794,3209
XII,454807,454808,3123
XII,454808,454809,3125
XII,454867,454869,3499
XII,454874,454875,3428
XII,454875,454876,3426
XII,454892,454894,3105
XII,454900,454901,3085
XII,454901,454902,3088
XII,454918,454919,3060
XII,454919,454920,3061
XII,454961,454963,3359
XII,454982,454984,3088
XII,455019,455021,3448
XII,455032,455034,3435
XII,455037,455038,3279
XII,455038,455039,3276
XII,455057,455058,3299
XII,455058,455059,3306
XII,455060,455061,3277
XII,455061,455062,3278
XII,455132,455134,2901
XII,455170,455172,3068
XII,455193,455195,2981
XII,455211,455213,3053
XII,455256,455258,3155
XII,455260,455262,3161
XII,455266,455267,3194
XII,455267,455268,3195
XII,455326,455327,2984
XII,455327,455328,2986
XII,455332,455336,2966
XII,455353,455354,2991
XII,455354,455355,2995
XII,455474,455476,2817
XII,455476,455478,2843
XII,455478,455479,2845
XII,455479,455480,2844
XII,455481,455483,2860
XII,455485,455487,2888
XII,455493,455495,3074
XII,455524,455526,3377
XII,455548,455550,3052
XII,455564,455565,2996
XII,455565,455566,2994
XII,455574,455576,3309
XII,455578,455579,3545
XII,455579,455580,3547
XII,455588,455590,3357
XII,455598,455599,3139
XII,455610,455611,3030
XII,455611,455612,3029
XII,455612,455614,3028
XII,455614,455615,3026
XII,455616,455618,3041
XII,455620,455622,3089
XII,455641,455643,3019
XII,455654,455656,3121
XII,455675,455677,2869
XII,455680,455682,2886
XII,455683,455684,2876
XII,455684,455685,2873
XII,455706,455707,3052
XII,455707,455708,3054
XII,455720,455722,3449
XII,455729,455730,3056
XII,455730,455731,3055
XII,455731,455732,3056
XII,455739,455742,3233
XII,455753,455754,3118
XII,455754,455755,3112
XII,455755,455757,3113
XII,455776,455779,3208
XII,455800,455801,3053
XII,455801,455802,3054
XII,455808,455811,3354
XII,455827,455828,3346
XII,455828,455829,3344
XII,455838,455841,3351
XII,455848,455849,3427
XII,455851,455852,3423
XII,455852,455853,3424
XII,455872,455874,2893
XII,455881,455883,3127
XII,455890,455892,3058
XII,455900,455901,3235
XII,455901,455902,3231
XII,455905,455906,3265
XII,455906,455907,3263
XII,455921,455924,3562
XII,455924,455925,3552
XII,455925,455926,3553
XII,455926,455928,3480
XII,455934,455935,3534
XII,455935,455936,3540
XII,455944,455945,3755
XII,455945,455946,3756
XII,455979,455980,3449
XII,455980,455981,3445
XII,455981,455983,3452
XII,455985,455986,3389
XII,455986,455987,3388
XII,455989,455991,3319
XII,456022,456023,3030
XII,456023,456024,3029
XII,456044,456045,3116
XII,456045,456046,3120
XII,456062,456065,3185
XII,456071,456072,2943
XII,456072,456073,2942
XII,456085,456087,3128
XII,456119,456121,3246
XII,456136,456137,3325
XII,456137,456138,3327
XII,456162,456163,3551
XII,456166,456167,3597
XII,456173,456174,3537
XII,456174,456175,3540
XII,456175,456176,3542
XII,456178,456179,3473
XII,456179,456180,3472
XII,456185,456186,3651
XII,456186,456187,3656
XII,456188,456190,3749
XII,456209,456211,3241
XII,456215,456217,3197
XII,456222,456224,3220
XII,456227,456228,3181
XII,456228,456229,3179
XII,456271,456273,3115
XII,456276,456277,3279
XII,456277,456278,3276
XII,456301,456303,3287
XII,456321,456322,3421
XII,456322,456323,3424
XII,456325,456327,3419
XII,456329,456331,3441
XII,456339,456340,3208
XII,456340,456341,3210
XII,456360,456361,3409
XII,456361,456362,3408
XII,456372,456374,3493
XII,456385,456386,3696
XII,456386,456387,3695
XII,456395,456396,3516
XII,456396,456397,3515
XII,456411,456413,3106
XII,456413,456414,3108
XII,456430,456432,3360
XII,456467,456468,3080
XII,456500,456502,3168
XII,456532,456533,3211
XII,456533,456534,3207
XII,456570,456572,3318
XII,456600,456601,3307
XII,456601,456602,3300
XII,456608,456609,3080
XII,456609,456610,3081
XII,456617,456619,3291
XII,456622,456624,3167
XII,456626,456627,3120
XII,456627,456628,3124
XII,456642,456644,3076
XII,456670,456672,2928
XII,456680,456681,2937
XII,456681,456682,2924
XII,456684,456686,2989
XII,456706,456708,3450
XII,456732,456734,3380
XII,456742,456744,3328
XII,456756,456758,3276
XII,456777,456778,3177
XII,456778,456779,3176
XII,456782,456784,3326
XII,456791,456792,3324
XII,456792,456793,3322
XII,456797,456799,3371
XII,456814,456816,3155
XII,456832,456834,3355
XII,456835,456836,3294
XII,456836,456837,3293
XII,456852,456853,3371
XII,456853,456854,3368
XII,456897,456898,2966
XII,456901,456903,3022
XII,456920,456921,3109
XII,456923,456924,3212
XII,456924,456926,3216
XII,456929,456931,3178
XII,456946,456947,3073
XII,456947,456949,3079
XII,456961,456962,3273
XII,456962,456963,3272
XII,456970,456973,3129
XII,456973,456974,3117
XII,456974,456975,3115
XII,456976,456977,3119
XII,456977,456978,3118
XII,456978,456979,3073
XII,456979,456981,3072
XII,457022,457024,3337
XII,457054,457055,3238
XII,457073,457075,3230
XII,457079,457080,3357
XII,457080,457081,3360
XII,457111,457113,3122
XII,457126,457128,3229
XII,457139,457141,3282
XII,457149,457151,3210
XII,457152,457154,3163
XII,457154,457155,3160
XII,457155,457156,3165
XII,457206,457208,3001
XII,457248,457250,3163
XII,457267,457268,3227
XII,457268,457269,3228
XII,457270,457272,3245
XII,457278,457280,3178
XII,457294,457295,2924
XII,457295,457296,2928
XII,457305,457308,3021
XII,457309,457310,3280
XII,457310,457311,3279
XII,457315,457317,3375
XII,457324,457326,3213
XII,457338,457340,3152
XII,457343,457344,3215
XII,457344,457345,3218
XII,457347,457349,3229
XII,457356,457359,3037
XII,457374,457377,2881
XII,457378,457379,2925
XII,457379,457381,2928
XII,457429,457431,2825
XII,457441,457443,3349
XII,457447,457448,3459
XII,457448,457449,3456
XII,457470,457471,3320
XII,457475,457477,3330
XII,457477,457479,3348
XII,457491,457493,3378
XII,457499,457501,3254
XII,457506,457508,3248
XII,457511,457513,3157
XII,457513,457515,3164
XII,457578,457579,3337
XII,457579,457580,3331
XII,457584,457585,3977
XII,457585,457586,3975
XII,457608,457610,3070
XII,457611,457614,3059
XII,457618,457620,3107
XII,457626,457627,3114
XII,457627,457628,3115
XII,457630,457631,3100
XII,457631,457632,3099
XII,457638,457641,3016
XII,457648,457649,3038
XII,457649,457650,3040
XII,457650,457651,3039
XII,457679,457681,3347
XII,457704,457705,3721
XII,457705,457706,3714
XII,457714,457716,3364
XII,457718,457719,3368
XII,457719,457720,3370
XII,457720,457721,3368
XII,457721,457722,3372
XII,457740,457741,2904
XII,457741,457742,2905
XII,457757,457759,2885
XII,457762,457764,2876
XII,457771,457772,2887
XII,457790,457791,3244
XII,457791,457792,3245
XII,457835,457836,3415
XII,457836,457837,3413
XII,457837,457838,3418
XII,457838,457839,3417
XII,457848,457849,3475
XII,457855,457858,3158
XII,457871,457872,3105
XII,457872,457873,3104
XII,457905,457907,3092
XII,457979,457980,2875
XII,457980,457981,2878
XII,457991,457992,3036
XII,457992,457993,3037
XII,458006,458009,3058
XII,458021,458023,3227
XII,458029,458030,3093
XII,458030,458031,3096
XII,458046,458047,3527
XII,458047,458048,3524
XII,458054,458056,3573
XII,458081,458082,3403
XII,458082,458083,3399
XII,458102,458104,2968
XII,458106,458107,2885
XII,458107,458108,2886
XII,458112,458114,2920
XII,458141,458143,2968
XII,458143,458145,3091
XII,458148,458150,3533
XII,458153,458155,3575
XII,458175,458176,3513
XII,458176,458177,3512
XII,458198,458199,3624
XII,458199,458200,3623
XII,458201,458203,3553
XII,458218,458221,3304
XII,458244,458245,3234
XII,458245,458246,3231
XII,458248,458250,3230
XII,458257,458258,3257
XII,458299,458301,3116
XII,458309,458310,2965
XII,458310,458311,2964
XII,458329,458331,3566
XII,458347,458348,3137
XII,458348,458349,3138
XII,458358,458359,3162
XII,458359,458360,3156
XII,458370,458372,3241
XII,458380,458381,3174
XII,458381,458382,3173
XII,458386,458387,3098
XII,458390,458392,3300
XII,458395,458397,3340
XII,458419,458420,3438
XII,458420,458421,3433
XII,458423,458424,3352
XII,458424,458425,3351
XII,458428,458429,3352
XII,458451,458452,2805
XII,458452,458453,2802
XII,458464,458466,3205
XII,458492,458493,2734
XII,458493,458494,2731
XII,458494,458495,2732
XII,458495,458496,2731
XII,458496,458497,2919
XII,458497,458498,2932
XII,458502,458504,3163
XII,458504,458506,3176
XII,458516,458518,3188
XII,458518,458520,3190
XII,458521,458522,3108
XII,458522,458524,3112
XII,458535,458536,3291
XII,458542,458544,3412
XII,458558,458559,3143
XII,458559,458560,3141
XII,458560,458561,3176
XII,458561,458562,3174
XII,458568,458569,3173
XII,458572,458573,3188
XII,458573,458576,3183
XII,458592,458594,3270
XII,458603,458605,3416
XII,458605,458607,3425
XII,458607,458608,3404
XII,458608,458609,3400
XII,458616,458618,3009
XII,458626,458627,3018
XII,458627,458628,3016
XII,458639,458641,3252
XII,458644,458646,3380
XII,458659,458661,2965
XII,458694,458695,2980
XII,458695,458696,2979
XII,458711,458714,3318
XII,458716,458717,3236
XII,458717,458718,3232
XII,458747,458749,3380
XII,458769,458770,3445
XII,458785,458787,3270
XII,458790,458792,3006
XII,458795,458797,2843
XII,458813,458814,3100
XII,458814,458815,3102
XII,458827,458829,3481
XII,458840,458842,3319
XII,458843,458845,3393
XII,458862,458863,3043
XII,458863,458864,3042
XII,458880,458882,3016
XII,458883,458886,2983
XII,458890,458892,3020
XII,458901,458902,3481
XII,458902,458904,3478
XII,458910,458911,3539
XII,458911,458912,3534
XII,458920,458921,3429
XII,458929,458930,3360
XII,458930,458931,3358
XII,458939,458941,3392
XII,458992,458993,3068
XII,458993,458994,3069
XII,459001,459002,3017
XII,459002,459003,3016
XII,459023,459025,3087
XII,459025,459027,3076
XII,459033,459035,3113
XII,459044,459045,4175
XII,459045,459046,4174
XII,459052,459054,3415
XII,459054,459055,3416
XII,459055,459056,3418
XII,459071,459073,3425
XII,459091,459092,3840
XII,459092,459093,3837
XII,459094,459096,3861
XII,459122,459123,3572
XII,459123,459124,3571
XII,459131,459132,3611
XII,459132,459133,3603
XII,459141,459143,3525
XII,459166,459167,3514
XII,459167,459168,3515
XII,459207,459208,3129
XII,459208,459209,3128
XII,459225,459227,3276
XII,459235,459237,3379
XII,459254,459256,3414
XII,459265,459266,3447
XII,459266,459267,3451
XII,459269,459271,3473
XII,459279,459280,3284
XII,459280,459281,3285
XII,459281,459283,3346
XII,459283,459284,3347
XII,459293,459294,3405
XII,459294,459296,3409
XII,459304,459305,3394
XII,459305,459306,3391
XII,459344,459345,3384
XII,459345,459346,3385
XII,459360,459361,3498
XII,459361,459362,3493
XII,459386,459388,3360
XII,459392,459394,3429
XII,459434,459435,3279
XII,459439,459440,3313
XII,459440,459441,3308
XII,459444,459445,3314
XII,459445,459446,3312
XII,459448,459449,3294
XII,459453,459454,3435
XII,459454,459455,3439
XII,459496,459498,3786
XII,459551,459553,3935
XII,459579,459580,3478
XII,459580,459581,3480
XII,459586,459587,3524
XII,459600,459602,3901
XII,459657,459658,4721
XII,459658,459659,4719
XII,459659,459660,4701
XII,459660,459661,4700
XII,459682,459684,4659
XII,459687,459689,4774
XII,459729,459731,5248
XII,459752,459753,5679
XII,459753,459754,5684
XII,459800,459802,6392
XII,459810,459811,7212
XII,459811,459812,7209
XII,459823,459825,7363
XII,459840,459842,4936
XII,459847,459849,5119
XII,459914,459915,5434
XII,459915,459916,5438
XII,459936,459938,6307
XII,459970,459972,6383
XII,459996,459998,6561
XII,460137,460139,6947
XII,460144,460145,6844
XII,460145,460146,6842
XII,460202,460204,7588
XII,460214,460216,7056
XII,460216,460218,7064
XII,460221,460223,7035
XII,460230,460232,7107
XII,460235,460236,7140
XII,460236,460237,7139
XII,460242,460244,7217
XII,460312,460313,6698
XII,460313,460314,6702
XII,460394,460396,6951
XII,460471,460472,6001
XII,460481,460483,5889
XII,460485,460487,5851
XII,460527,460529,6255
XII,460532,460533,6224
XII,460533,460534,6226
XII,460537,460538,6361
XII,460538,460540,6360
XII,460556,460558,6334
XII,460606,460608,4989
XII,460618,460620,5982
XII,460621,460623,5894
XII,460624,460626,5912
XII,460686,460688,5246
XII,460693,460694,5156
XII,460694,460695,5158
XII,460705,460706,4914
XII,460706,460707,4916
XII,460709,460711,4959
XII,460718,460720,5061
XII,460723,460724,4935
XII,460724,460725,4936
XII,460743,460745,4865
XII,460784,460785,3738
XII,460818,460819,3442
XII,460819,460820,3441
XII,460828,460829,3647
XII,460829,460830,3646
XII,460835,460838,3738
XII,460838,460840,3866
XII,460845,460847,3999
XII,460907,460909,3390
XII,460917,460919,3165
XII,460919,460920,3170
XII,460930,460932,3286
XII,460934,460936,3326
XII,460950,460951,3203
XII,460951,460952,3207
XII,460952,460953,3209
XII,460960,460961,3197
XII,460961,460962,3196
XII,460968,460970,3352
XII,460998,461000,3406
XII,461021,461023,3472
XII,461036,461038,3452
XII,461041,461042,3429
XII,461042,461043,3427
XII,461046,461048,3345
XII,461073,461075,3575
XII,461097,461099,3591
XII,461111,461113,3451
XII,461140,461142,2894
XII,461145,461146,3114
XII,461146,461147,3112
XII,461154,461155,2812
XII,461155,461156,2811
XII,461159,461161,2689
XII,461164,461166,2626
